temperature,humidity,hive_weight,bee_activity,day,honey_production_kg,is_anomaly,anomaly_score,predicted_anomaly
34.72327205009527,61.25839038950487,49.1137406804997,82.25264117247549,69,3.855660643958117,0,1.3606577741249555,0
32.709760490789755,67.77203105384572,46.63107701120797,86.9272275511686,70,4.267993160728243,0,0.9219431908595372,0
34.722791211016826,64.62463536896652,46.82698742295585,67.306695034533,71,3.7946566153883774,0,1.1187116579150325,0
37.07607313293194,68.81632661778497,48.18065360903109,97.02514658129606,72,4.17782919362598,0,1.2587788689785149,0
33.928347921780095,65.61457512848204,42.44328795480719,82.02328796422802,73,3.4543966769528858,0,0.18191378075160772,0
37.12928731162801,54.73606220649144,42.98657853702798,96.3185689908911,74,4.015426517736654,0,1.218603882669928,0
28.76050979182051,72.97013455557712,38.91174052282825,72.66967004476011,75,3.2573967821825875,0,1.9017376011348803,0
35.64380500875045,61.0499473347095,40.41963571986475,98.18061922557824,76,3.990784211827903,0,1.3512172405249876,0
47.80448157415054,69.08026158794559,35.13051324874137,119.7986853833182,77,7.27687120605348,1,4.8713981812893214,1
33.401985299068265,61.5750787122727,48.01942218584408,85.53040085852358,78,3.704107607304356,0,1.1672793925580935,0
34.183521553071,77.00607832507448,41.302768621595,82.34024454353148,79,3.6324387187594382,0,1.033495583866198,0
30.02486217079821,71.80177393690795,39.74905367574294,77.5147138192555,80,3.4368717596665768,0,1.4520609035673693,0
33.56065622432497,62.21078292473712,42.002639794282985,92.00531658473872,81,4.062577088606986,0,0.857190036375591,0
34.71422514302349,62.20593836545257,45.00603374464558,81.40359869848047,82,3.731591474849443,0,0.634779775091028,0
36.95578808948303,62.42691959026094,34.78072591933229,60.32930296412847,83,3.251799409028867,0,1.6769064051651053,0
32.9634595634527,81.61398386848673,30.51909523431381,68.82813538292997,84,2.509823954878466,0,1.9252251381661558,0
32.38301279421363,68.05548361785243,39.24731575254208,78.14154247807252,85,3.771260264691216,0,0.6133664048378242,0
32.99648591283093,68.44033317752856,35.89643787042921,83.09998983165555,86,3.40192275510726,0,0.974988236221336,0
35.830804235404145,73.24226763225474,39.45929901176345,79.43411511100105,87,3.715256184922864,0,0.6528727765764816,0
34.65750221931937,66.91031327221211,41.26109840591264,92.18970789793664,88,3.9162343528729178,0,0.8719414307973259,0
32.94047959246592,62.927662833434376,39.733757954884936,60.48898135961375,89,3.413783428066275,0,1.6641320561375845,0
35.02653486622671,63.429201207320176,49.26233767235372,81.4358793650516,90,4.004096729345889,0,1.3869165332803306,0
34.19415509869608,64.42718992468748,43.6337238230116,61.82020774612845,91,3.196424710050626,0,1.5576333000328386,0
35.93728998106578,64.70222210792127,43.50237179805414,87.59712295484168,92,4.191789006643096,0,0.6507397527473845,0
32.59589381224529,70.82103634909583,45.11103572021701,79.05541285557997,93,3.799922852068475,0,0.6533348047249892,0
33.344675706804466,65.4155670864584,36.30583441109616,84.19609972024118,94,3.5369721667525185,0,0.9026432645884112,0
33.21578369373569,70.86112061772464,47.19555893710135,71.36117039410234,95,4.026109574483431,0,1.02169349370657,0
31.072970103735763,64.35426735913134,41.6211785673227,92.7946493165775,96,3.701290567316156,0,1.0792932148959975,0
24.76048331827769,100.91923042976552,29.10356368255121,114.9723149381512,97,6.7209073962824935,1,3.451760429810032,1
34.522110544359776,49.014394523743135,36.64071383479922,85.83544303011888,98,3.425544495606164,0,1.7972188539120018,0
34.010226913284924,72.33062139761985,34.23120616991968,78.7048275313656,99,3.2591207188615723,0,1.269253400111949,0
33.530825733249706,67.77190780718394,46.08944829012514,85.79857285295132,100,4.030207921974638,0,0.8262313062440005,0
31.169258515899173,72.98408087887722,43.882047630487584,72.93107432012651,101,3.3243720807965143,0,1.0450474967595147,0
37.91551937166959,71.7574418300046,23.11733719633892,114.84099931843924,102,4.7859500171638425,1,3.2331990023779,1
33.31457096694646,81.70699763824582,37.65168459362653,96.4948089432392,103,4.075840696698204,0,1.5088853555237212,0
32.39544546155676,63.88328297475861,47.62717392207385,90.70610559979188,104,4.3566735004320565,0,1.0979647142530646,0
33.67742857666798,73.86546253390013,36.05294053566336,72.70397530192591,105,3.240972903122919,0,0.9473324556952065,0
34.80810171362908,56.68075258299575,50.21336476627982,83.61417317273103,106,4.223495376334901,0,1.5549737132949468,0
37.77237180242106,69.90219124050056,37.496896326760655,67.06858456241352,107,3.119644288434801,0,1.3034007884789187,0
34.34915562566368,56.57267549461075,45.19195962804192,85.72390311175675,108,4.24190116454619,0,1.0328727280815302,0
34.515100781445526,60.00984831443356,40.35690762125508,84.50603412862539,109,3.662744540261973,0,0.6852818223229963,0
33.85110816846767,80.31225083093429,45.01593715541171,61.30183660467836,110,3.5217130899758,0,1.5991032425792508,0
30.16245756940192,63.474540793893226,39.27942998942903,68.38216156087637,111,3.522445335211412,0,1.403124036382741,0
33.94697224910156,66.73946298543778,41.186035469638526,77.16861103256232,112,3.446669419655008,0,0.3297535984602678,0
34.12046041988205,71.96054184551004,42.20459587697861,76.99140252859173,113,3.960611077121324,0,0.5232557190403329,0
38.92648422497057,68.96545510378084,36.98906272109264,67.90523064581194,114,2.8522006247724896,0,1.7138697933407794,0
33.61527807043775,66.20335124114861,45.70412172710063,83.88978729352183,115,4.285083039152406,0,0.758139770282296,0
34.60309468466723,67.9196880197298,39.43393216764208,82.51473608940512,116,3.5414252665331394,0,0.349873221408119,0
33.93057646058951,84.2273246819062,40.85700042329991,78.0573086802148,117,3.5547622098101304,0,1.7637584171461498,0
31.66264392476093,64.53904962373132,37.02825312695744,72.44208499841638,118,2.89887876132722,0,0.8695711620178193,0
36.28564562903004,66.60879237371974,29.188331706023448,90.48707126416564,119,3.155342610818646,0,2.160386015557688,0
35.50386606537355,73.4052351680609,41.04486118699916,96.55407113088296,120,3.7603245151085054,0,1.2210926046370865,0
35.58206389408609,73.84420746366388,54.063077108064576,75.16438516153463,121,4.069091650618366,0,2.2352611668909725,0
32.18122509041052,74.49624244448304,45.92302143949012,73.8783308284518,122,3.728067746289871,0,0.796821810578666,0
36.8055886218722,70.10984177623348,41.903698101328025,84.91207665411996,123,3.95692887482466,0,0.9595568766696652,0
31.19629787441544,55.85596069815613,40.685545853958665,76.41970620253014,124,3.576155065772816,0,1.1053519307080208,0
35.17371418760054,78.06745225840876,42.11232946406023,78.60602799336766,125,3.727535221874583,0,1.1408291240095705,0
38.38091125161996,55.829236855850496,44.73559557587605,87.39653151724671,126,3.721797418853425,0,1.5198325478564523,0
32.018927349738625,67.42108372191227,36.09593592345578,60.90643912492708,127,2.8269640342481703,0,1.6307352325901379,0
32.86740454079445,58.96579319984514,47.57160847334436,93.1830232485267,128,4.59065993771596,0,1.0881456747331977,0
34.19930273017528,64.48689322725606,45.57690657720622,80.72680524329341,129,3.744348199471777,0,0.735659422999938,0
32.993048691767605,67.63009928242785,45.59092862853967,75.8850685543782,130,4.118419939843683,0,0.7381372771222546,0
30.898673137867736,67.57085772360219,44.19237869404864,79.1076584577855,131,3.712146595460645,0,1.1412832781969768,0
34.137125949612056,68.37536603388227,42.09808328846995,79.62429355020518,132,3.696476363160182,0,0.16069771774334776,0
31.87539257254779,77.90969015246918,45.3643061798341,62.68798696555075,133,3.714802006074184,0,1.4882105419067915,0
34.947184861270365,68.62827441211184,44.95907066870689,94.94938227453235,134,4.391847814701021,0,1.092716718410916,0
32.1611515315324,63.04674691767481,40.22979644529488,80.41325632270619,135,3.579203951978374,0,0.6922730779927557,0
37.09986881003508,72.71269734630685,39.13199113551549,84.43002130447375,136,3.5365526840605908,0,1.0642199005013833,0
25.86646575562288,96.73555004121349,27.19272673796886,134.95919727193555,137,2.110374639396577,1,4.29352130910132,1
33.35587696758865,55.17913747890406,49.74510075747594,69.788375424397,138,3.944172821684048,0,1.472226198187838,0
35.627034434739336,69.77920055879886,35.804464621730496,84.73471899035229,139,3.646908003920129,0,0.9912409433332641,0
24.09022137619013,85.30180290042858,22.259103982221596,87.76847325929614,140,5.463273772090286,1,3.562761779478686,1
34.45491986920826,62.61949197312006,42.82380420618259,88.46770775216494,141,4.029772426264977,0,0.5741796152550734,0
36.614285508564855,76.00565450649296,42.25443850928009,58.727725796485046,142,3.5888055327622457,0,1.8050333547866102,0
30.785033530877545,63.79955530373979,42.866708321852045,79.00905699758731,143,3.767628813806081,0,1.1817000829057533,0
34.36926771706461,66.00461162777233,43.2197659895425,73.97179344216039,144,3.6990620623506425,0,0.5855005550413585,0
34.519765588496846,63.61542540572904,40.883988726825976,84.32262950634156,145,3.421672205565148,0,0.3206607012324886,0
35.56364574355462,65.12463238065175,49.44931719301041,84.70044187368202,146,3.6246922123228025,0,1.4199579168147614,0
31.52609857824384,56.22979930483839,33.995480107617425,72.92374105177974,147,3.2111849580449383,0,1.310908845618684,0
31.359086773831446,53.47959293924565,37.85751487609877,72.87826135823957,148,3.30506699245187,0,1.3456668246730128,0
35.0438831312338,77.75604050579977,41.48372619925476,78.89334631442671,149,3.538657869955986,0,1.1093369940448075,0
34.59396934646637,58.22430921345338,33.784055944229166,71.03357772684792,150,3.1526406991210223,0,1.348269872357993,0
34.50098570069175,57.068861204349545,41.12072797783964,88.41983695452127,151,3.807342535136109,0,0.9826949659166822,0
34.69289641899395,47.77287909117028,50.30735082864009,76.30792799552555,152,4.260153187279355,0,1.9227695597806238,0
32.63995055684302,59.88830601848398,42.10443244147981,50.93011780678359,153,3.127445657429888,0,2.4288457731009787,0
34.464507394322005,54.41528165274001,43.153504528593416,76.25177943378193,154,3.5286810841480563,0,1.2510434511970439,0
34.586144946597365,78.13612128109095,35.6991761741371,69.61456179156028,155,3.369421842863945,0,1.147773414868034,0
32.571297163947264,73.07853671474108,38.91819295980261,63.68724184539055,156,3.161941241548174,0,1.4082696672272004,0
37.73154902228952,59.49479723857821,40.12401809838032,67.62573361777427,157,3.4267074237860675,0,1.2888818511476037,0
34.94766584182358,83.01948644275447,40.41142451621883,81.0940847183297,158,3.53749412052074,0,1.6416133841308522,0
31.617393005594703,72.85412389593276,48.40821897501884,93.28640828248233,159,4.132347667357049,0,1.2359841564967384,0
35.31310721726766,62.40134893193102,44.788455303625625,83.1318447386498,160,3.90576223381874,0,0.5963312183008769,0
32.050636659545354,45.004754281011415,36.44271021531484,73.9349661178426,161,3.2839069284267848,0,2.202701661089801,0
35.57416920748491,83.32754058072594,43.232523892160025,84.55904195170703,162,3.9330307486406593,0,1.672765968668538,0
36.31719115801481,53.88342026589123,44.49110874248392,75.40909689781009,163,3.655836312838302,0,1.304828986834524,0
32.35863536329658,51.836810024344864,47.700745192606334,73.05399630836855,164,3.462431582676574,0,1.5117964990559392,0
35.92675225848864,73.18056345607712,49.90270343284187,68.45637331767016,165,3.7584403386929326,0,1.500076362871806,0
34.825561853873,84.51801925071419,36.924529040860655,62.48171193248281,166,3.246368765582722,0,1.7931554808865369,0
35.64412031998898,76.07418254808414,37.94571244394831,76.10076293440555,167,3.343384461837016,0,0.939255778602835,0
37.7935859653079,69.51127296041888,35.71211070542692,81.58053489920133,168,3.330003693099384,0,1.3109457695041646,0
33.50922376799426,69.75803473332229,40.829900704465096,79.0337632998511,169,3.814537840081407,0,0.30052282715611944,0
32.49252767128502,71.82732447024246,44.33179187223168,75.84033072052641,170,3.575926839283178,0,0.5744165922105935,0
32.22097114074895,71.07142871829411,46.93667258294551,70.54253939303219,171,3.431333484766829,0,0.9759453642352167,0
32.368379430069126,67.249531391755,41.620244881787386,86.08246191684968,172,3.754219052821956,0,0.618570873917973,0
33.84579658117179,65.83360883161501,40.40076238372578,66.82868080053416,173,3.2582349107589423,0,1.1569530283062273,0
34.68230394963329,64.49925497680383,42.7587899612437,87.76027913843475,174,3.6930727773838967,0,0.5175849832988824,0
42.12030036288821,104.52769800658926,30.25270331024997,116.64081703921622,175,-7.387244064556681,1,9.9522272315562,1
35.65436649807205,62.75459938506581,52.44769360847387,72.47564762646965,176,4.153655097421723,0,1.949804740552342,0
34.02600378375581,51.45634548643692,33.96169486440971,65.33214809384323,177,3.0026099549462293,0,1.5502717286334964,0
36.90706815431464,64.213282985642,42.92370289447862,74.98597853114363,178,3.678230248340905,0,0.9956488568629649,0
33.470686333524085,57.09127114279266,52.1180310961482,89.75312458477978,179,4.758352449541331,0,1.891549668187084,0
39.44033833317924,56.17128546227383,42.03399922279999,85.15628088443957,180,3.681846423185486,0,1.8966259792369962,0
35.25133469553001,66.43915320922783,41.04980482499253,89.78422112028035,181,3.8913310436288673,0,0.6795013227571598,0
32.285684887167434,76.1360182907568,40.21277288594786,85.22142545933936,182,3.596081329836028,0,0.9455090404929218,0
31.85821500387777,72.3465328480185,41.09804159118796,68.96330171469631,183,3.243478319914708,0,0.9861823206216895,0
34.964944830486374,52.43599517101458,48.86424237338265,76.69210775672443,184,3.850423294815204,0,1.4512027149299713,0
33.5530744293483,57.0829749074373,30.940690443352462,72.19800870882537,185,2.890773726333276,0,1.8507245246807795,0
35.42800098818418,72.52616950390572,49.66716850648163,93.3057490403904,186,4.407088555759473,0,1.458454693234991,0
34.94647524914709,57.140100851693525,34.88021423774927,68.03211353573688,187,3.565003387450882,0,1.154566377646686,0
33.85434217468625,63.202934800023804,40.66673835382792,88.93697689389111,188,3.6674111900609137,0,0.6117213740261143,0
32.30641256386319,69.40041679219641,39.85377789850669,88.9295387010877,189,3.671018733462628,0,0.6406098689144655,0
30.97030555062827,57.25324436109092,44.9427663488536,98.29620201716088,190,4.170140810669931,0,1.360463919869207,0
33.10697009586596,65.84300404916767,34.00937824058126,75.90313407370503,191,3.288761064203773,0,1.3084528892655072,0
35.71279758864694,54.32779604065436,44.31086333040972,87.12322159580162,192,3.993589784941006,0,1.2598906069089462,0
34.428187488260406,60.18905884839029,52.12154811643426,102.81651836538842,193,4.9149450570365,0,1.8921711652139348,0
31.508522442576023,67.55825547314029,35.18412997703595,73.82358323066303,194,2.725484973783777,0,1.1008610495516424,0
34.34636185170236,52.25605013174665,42.94853083805198,64.64959752467641,195,2.9595688998399687,0,1.4694000132517708,0
34.77063475945767,68.52379790368319,38.69008911101695,61.19989966092236,196,3.0516204667726883,0,1.6072582474838302,0
32.232285127597734,64.84289760858655,44.12943603096518,87.12712028861331,197,4.1507970961052445,0,0.6669738646590287,0
34.30745021189106,69.41991963533718,42.09573888707876,61.168497919414165,198,3.011952794302191,0,1.609770402023451,0
37.89643414634733,102.52180843011836,30.327676610235528,113.16441298104088,199,-4.151821051791082,1,7.030414686277571,1
31.714059404338755,75.91312343979075,44.43936142435537,84.37313187038961,200,4.00080718391279,0,0.9229683574381216,0
34.715574720696566,66.00179602118325,51.021740548933714,81.85175536829914,201,4.229697832346246,0,1.6978228027610347,0
35.12156905273647,61.564755670997975,41.04548104136351,84.25444864184172,202,3.5081056530177595,0,0.5280387377385286,0
36.16610248635055,65.97838002425827,45.59878971074091,82.22289855800854,203,3.705628511689525,0,0.7395264187303545,0
36.10760410406981,69.3463842322911,35.53363521064418,92.78865813313394,204,3.4174301382272545,0,1.039099545241532,0
31.244661264085817,65.39088056260563,37.21781811590996,70.47683619261203,205,3.2649813057833845,0,1.0182299264714751,0
32.12434992016976,65.32473352963106,44.362031389401885,73.23004861541469,206,3.5386829857434843,0,0.705361855566056,0
35.03007053441732,59.38406649754596,49.42058014267983,72.27340554729176,207,4.005009196530757,0,1.4148797569270577,0
35.027571901824416,59.69679265959242,43.7780667439283,88.3019181186261,208,3.373740647969815,0,0.7169401951553154,0
35.030095372612095,53.77915782560245,40.43470984738423,89.00398588395063,209,3.620143883296543,0,1.3153727325104956,0
41.705462981309445,78.99661394549551,41.99645702711677,84.51225319318507,210,3.487802493224235,0,2.702235070725821,0
24.97676482925663,71.01667994713188,25.84604239527051,127.70743140363427,211,-1.3271003815705873,1,4.479494989349508,1
36.2711312803612,59.45675841763274,45.02257663177684,68.2195913262362,212,3.4851997936119257,0,1.0456795121403653,0
35.908003526986406,59.25274187544642,46.41166531161704,96.67224111551135,213,4.394516808600368,0,1.2305462606788584,0
35.3027825026116,72.15939501555553,39.7395483358346,95.23238621712258,214,3.506729961776054,0,1.1153571709769947,0
33.36946151071931,62.64040257366378,39.64978926120249,87.35621997245747,215,3.732406772882618,0,0.4852600541919975,0
35.51793844098653,74.98193658138987,43.32939114826024,97.8179890877106,216,4.2193172393997,0,1.3222066537455994,0
32.454349570924855,59.612075006049054,39.81640131979702,63.43376792322226,217,3.615368407475936,0,1.4285477038476952,0
33.52636278651998,67.23195329779041,41.66933692687089,74.75551863737348,218,3.477487652737519,0,0.522802159589127,0
33.029272904341795,58.31722357392194,52.49860894583258,72.64696539318048,219,4.133054205069159,0,1.958802053111202,0
34.163748278772644,82.1611930221871,40.76487149627002,87.21479323757343,220,3.42012939826477,0,1.5548167628666996,0
38.629317133347016,55.4992126477639,40.20829923989389,69.49859260397855,221,2.8757024018781907,0,1.608180019976277,0
30.265469614816503,67.47856568181622,38.76229097182421,87.57495149337485,222,3.821223149763212,0,1.366487006103921,0
35.37252038074903,70.07021504745678,45.720959857499686,93.70536143996712,223,4.145317959137223,0,0.9931944487266063,0
30.774568257620697,68.31039277961199,41.09387913390948,86.95202900084,224,3.997182757248166,0,1.1854221382405852,0
33.056136268421135,63.51769872897833,38.75313480839287,82.83751023661502,225,3.310287730042205,0,0.4701777690782511,0
36.17790119393473,63.96143440213259,48.60652016136506,70.1212665909925,226,3.9149527558545065,0,1.2710262056494293,0
34.128560038190926,65.35049177583288,49.09801502256818,71.53149033874635,227,4.258008525630198,0,1.3578788735628942,0
31.844510444141388,63.82398398697209,38.99788217130647,92.49618905296668,228,3.862204115737524,0,0.8964600717369035,0
32.569392581480066,72.71103293435928,32.66730024319692,87.79349003905332,229,3.430245039873923,0,1.5456131605559527,0
35.35919549786935,82.68418401273081,47.03756844918461,79.60980480622456,230,3.932193779769898,0,1.6077052621176653,0
32.53926673656573,60.54006571993733,38.57685087119998,75.8209045423411,231,3.116477010347296,0,0.6316625375535165,0
34.43291717916395,54.04157616336738,45.95312799581384,59.74192126888623,232,3.759280240518847,0,1.7238972254610978,0
34.09114367980763,64.29374361318996,32.14948091144082,69.29147581315561,233,2.870220597076064,0,1.6371176583854814,0
32.696799304788364,85.63767470123454,46.46298669149655,99.11419087139724,234,4.393297796327259,0,1.9063828548315898,0
38.287888178650654,58.57060345624216,35.9441403535961,67.19544428997533,235,2.7856301603785543,0,1.4867481728468186,0
45.40683333515319,109.62384570854138,37.41547569360424,114.71062227407184,236,4.683038710814477,1,4.332031881853356,1
29.949714826684787,78.42160651261153,42.07136533918217,90.07443973195198,237,4.151571689709443,0,1.478787637422386,0
34.372908629538856,60.57129406633605,37.23030290301678,67.45077331997707,238,3.1373410674634234,0,1.1071853252514572,0
32.67642707046323,69.5518646334822,39.9648184353661,81.84710474781083,239,3.912602382637663,0,0.5090113492719358,0
35.70486666959245,78.0271729850283,45.43159228478351,89.37915537510655,240,4.026467923233679,0,1.1367558027506377,0
32.4149585231346,61.966978072100105,42.529472265576175,80.12499321907251,241,3.3447435083000334,0,0.6020046593929463,0
33.7705271170662,63.37135711918111,44.92206490236242,108.68403055666768,242,4.595902647368481,0,2.191495237527541,0
35.00997455796092,60.34655268841085,51.88220292257743,63.31400741121804,243,3.732312085222502,0,1.8498761784711522,0
35.73151038834024,56.88194615445707,34.17879194144474,90.5872852988388,244,3.643107961869019,0,1.278515583583269,0
31.59940718588845,59.80577963947194,50.08606287484312,78.27198262603535,245,4.050779041629764,0,1.53247803780682,0
33.3309975283181,55.20847786590195,42.52177968761607,87.71920154836675,246,3.565159345042745,0,1.1708299139005955,0
33.05010937767809,65.27266774607381,37.50607975838436,84.41307151699246,247,3.5869254651099625,0,0.6905464172123739,0
32.69334153485258,58.84021415153087,35.34843187130505,72.66843802890003,248,3.6469683979223393,0,1.0718270575673188,0
37.5309084805622,66.87028729432598,41.054398046114834,82.28996392459341,249,3.76180738769488,0,1.217522491445171,0
34.809963421921914,52.55283483037098,46.6082505596223,61.42098548601713,250,3.5392290528811463,0,1.589571274326223,0
31.47823209132991,67.64704185771566,41.36225439811233,86.03247500571393,251,3.9786132213245744,0,0.935158656159824,0
35.83572389410955,71.6682316928714,49.55577465123674,82.98158465990525,252,4.161196879859469,0,1.4387701465980185,0
